,Value,AvgPred,column
11,0.7333333333333333,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
12,0.8,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
13,0.8666666666666667,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
14,0.9333333333333333,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
0,0.0,0.09062912450505939,Realized_Sales_Gross_Profit_Growth_Rate
1,0.06666666666666667,0.09121572078017305,Realized_Sales_Gross_Profit_Growth_Rate
2,0.13333333333333333,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
3,0.2,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
4,0.26666666666666666,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
5,0.3333333333333333,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
6,0.4,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
7,0.4666666666666667,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
8,0.5333333333333333,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
9,0.6,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
10,0.6666666666666666,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
11,0.7333333333333333,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
12,0.8,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
13,0.8666666666666667,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
14,0.9333333333333333,0.0874028449919343,Realized_Sales_Gross_Profit_Growth_Rate
0,0.0,0.0950285965684118,Operating_Profit_Growth_Rate
1,0.06666666666666667,0.0950285965684118,Operating_Profit_Growth_Rate
2,0.13333333333333333,0.0950285965684118,Operating_Profit_Growth_Rate
3,0.2,0.0950285965684118,Operating_Profit_Growth_Rate
4,0.26666666666666666,0.0950285965684118,Operating_Profit_Growth_Rate
5,0.3333333333333333,0.0950285965684118,Operating_Profit_Growth_Rate
6,0.4,0.0950285965684118,Operating_Profit_Growth_Rate
7,0.4666666666666667,0.0950285965684118,Operating_Profit_Growth_Rate
8,0.5333333333333333,0.0950285965684118,Operating_Profit_Growth_Rate
9,0.6,0.0950285965684118,Operating_Profit_Growth_Rate
10,0.6666666666666666,0.0950285965684118,Operating_Profit_Growth_Rate
11,0.7333333333333333,0.0950285965684118,Operating_Profit_Growth_Rate
12,0.8,0.0950285965684118,Operating_Profit_Growth_Rate
13,0.8666666666666667,0.09209561519284352,Operating_Profit_Growth_Rate
