,Value,AvgPred,column
6,0.4,0.03588287904858589,Tax_rate_(A)
7,0.4666666666666667,0.03092009387910366,Tax_rate_(A)
8,0.5333333333333333,0.026259521022439003,Tax_rate_(A)
9,0.6,0.021657263860106468,Tax_rate_(A)
10,0.6666666666666666,0.017507458105683327,Tax_rate_(A)
11,0.7333333333333333,0.014470472000539303,Tax_rate_(A)
12,0.8,0.012148882262408733,Tax_rate_(A)
13,0.8666666666666667,0.010202394798398018,Tax_rate_(A)
14,0.9333333333333333,0.008703961968421936,Tax_rate_(A)
0,0.0,0.01713939569890499,Net_Value_Per_Share_(B)
1,0.06666666666666667,0.030647307634353638,Net_Value_Per_Share_(B)
2,0.13333333333333333,0.04370494186878204,Net_Value_Per_Share_(B)
3,0.2,0.04544194042682648,Net_Value_Per_Share_(B)
4,0.26666666666666666,0.035910021513700485,Net_Value_Per_Share_(B)
5,0.3333333333333333,0.021339846774935722,Net_Value_Per_Share_(B)
6,0.4,0.010961522348225117,Net_Value_Per_Share_(B)
7,0.4666666666666667,0.006190153304487467,Net_Value_Per_Share_(B)
8,0.5333333333333333,0.0040282197296619415,Net_Value_Per_Share_(B)
9,0.6,0.00285279075615108,Net_Value_Per_Share_(B)
10,0.6666666666666666,0.00227782828733325,Net_Value_Per_Share_(B)
11,0.7333333333333333,0.0012766121653839946,Net_Value_Per_Share_(B)
12,0.8,0.0008900854736566544,Net_Value_Per_Share_(B)
13,0.8666666666666667,0.0004873927973676473,Net_Value_Per_Share_(B)
14,0.9333333333333333,0.00043994979932904243,Net_Value_Per_Share_(B)
0,0.0,0.014870730228722095,Net_Value_Per_Share_(A)
1,0.06666666666666667,0.028704771772027016,Net_Value_Per_Share_(A)
2,0.13333333333333333,0.04320146143436432,Net_Value_Per_Share_(A)
3,0.2,0.04618632793426514,Net_Value_Per_Share_(A)
4,0.26666666666666666,0.03818602114915848,Net_Value_Per_Share_(A)
5,0.3333333333333333,0.02463134564459324,Net_Value_Per_Share_(A)
6,0.4,0.014176187105476856,Net_Value_Per_Share_(A)
7,0.4666666666666667,0.00818211492151022,Net_Value_Per_Share_(A)
8,0.5333333333333333,0.004891883581876755,Net_Value_Per_Share_(A)
9,0.6,0.0034617504570633173,Net_Value_Per_Share_(A)
10,0.6666666666666666,0.002687194151803851,Net_Value_Per_Share_(A)
11,0.7333333333333333,0.0024491879157721996,Net_Value_Per_Share_(A)
12,0.8,0.0012576847802847624,Net_Value_Per_Share_(A)
13,0.8666666666666667,0.0007323722820729017,Net_Value_Per_Share_(A)
14,0.9333333333333333,0.00044115079799667,Net_Value_Per_Share_(A)
0,0.0,0.009548189118504524,Net_Value_Per_Share_(C)
1,0.06666666666666667,0.021904004737734795,Net_Value_Per_Share_(C)
2,0.13333333333333333,0.040520455688238144,Net_Value_Per_Share_(C)
3,0.2,0.048443473875522614,Net_Value_Per_Share_(C)
4,0.26666666666666666,0.04397234693169594,Net_Value_Per_Share_(C)
5,0.3333333333333333,0.030897101387381554,Net_Value_Per_Share_(C)
6,0.4,0.01962309330701828,Net_Value_Per_Share_(C)
7,0.4666666666666667,0.012331787496805191,Net_Value_Per_Share_(C)
8,0.5333333333333333,0.007913527078926563,Net_Value_Per_Share_(C)
9,0.6,0.005122294183820486,Net_Value_Per_Share_(C)
10,0.6666666666666666,0.0036902092397212982,Net_Value_Per_Share_(C)
11,0.7333333333333333,0.003015219932422042,Net_Value_Per_Share_(C)
12,0.8,0.002656379248946905,Net_Value_Per_Share_(C)
13,0.8666666666666667,0.002087538130581379,Net_Value_Per_Share_(C)
14,0.9333333333333333,0.0011430508457124233,Net_Value_Per_Share_(C)
0,0.0,0.3335746228694916,Persistent_EPS_in_the_Last_Four_Seasons
1,0.06666666666666667,0.22519484162330627,Persistent_EPS_in_the_Last_Four_Seasons
2,0.13333333333333333,0.12012366950511932,Persistent_EPS_in_the_Last_Four_Seasons
3,0.2,0.04749895632266998,Persistent_EPS_in_the_Last_Four_Seasons
4,0.26666666666666666,0.011679865419864655,Persistent_EPS_in_the_Last_Four_Seasons
5,0.3333333333333333,0.0022878919262439013,Persistent_EPS_in_the_Last_Four_Seasons
6,0.4,0.0007339788717217743,Persistent_EPS_in_the_Last_Four_Seasons
